ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,core_enrichment
REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,REACTOME_DEFECTIVE_C1GALT1C1_CAUSES_TNPS,17,0.338466593828906,0.995996715986878,0.445705024311183,0.689283380007538,C1GALT1/MUC15/MUC5AC/MUC17/MUC6/MUC16/MUC3A/MUC20
REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,REACTOME_SPRY_REGULATION_OF_FGF_SIGNALING,16,0.342986975274505,0.994035507979135,0.46742671009772,0.702875846432031,PPP2R1A/MAPK3/UBB/MKNK1/BRAF/SPRY2/PPP2CB
REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,REACTOME_SEMA4D_MEDIATED_INHIBITION_OF_CELL_ATTACHMENT_AND_MIGRATION,8,0.425400215968259,0.992849171152745,0.490630323679728,0.722111155537785,PLXNB1/ARHGAP35/RND1/SEMA4D
REACTOME_RAC1_GTPASE_CYCLE,REACTOME_RAC1_GTPASE_CYCLE,180,0.210868075939926,0.992497702660651,0.486454652532391,0.720426229508197,KALRN/SPATA13/PLEKHG2/LBR/SH3BP1/PKN2/ARHGAP15/LEMD3/MCF2L/ARHGEF25/PAK6/PIK3R3/SYDE2/ARHGEF7/ARHGAP9/MCAM/FARP1/IQGAP2/ARHGAP20/ARHGAP25/WASF1/ARHGAP35/TMPO/ARHGEF15/PIK3R2/WASL/WIPF3/ARHGAP39/NOXO1/PREX1/TAGAP
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_SEVERAL_ADDITIONAL_CELL_DEATH_GENES_WHOSE_SPECIFIC_ROLES_IN_P53_DEPENDENT_APOPTOSIS_REMAIN_UNCERTAIN,14,0.355602771226325,0.992372936118666,0.482993197278912,0.718358289413772,TP53BP2/BIRC5/BCL2L14/TP63/BCL6/TP73
REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,REACTOME_NEGATIVE_REGULATION_OF_FGFR4_SIGNALING,31,0.288911545874658,0.9909393949467,0.479514415781487,0.714523956189246,FRS2/PPP2R1A/MAPK3/FGF23/UBB/MKNK1/FGFR4/FGF9/FGF8/BRAF/FGF19/FGF16/SPRY2/PPP2CB/FGF6
REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,118,0.223899820472725,0.99068576169041,0.483418367346939,0.718358289413772,NUP85/NUP188/POM121/NUP62/CREBBP/NUP107/NUP214/POM121C/NUP35/NUP153/NUP205/NUP160/IFNA21/PIK3C3/RANBP2/ATG14/IFNAR2/UBB/TAB1/G3BP2/SEH1L/NUP133/NUP50/SIKE1/IL17A/NOD1/RAE1/TPR/NUP155/TLR8/KPNA2/CHUK/MAP3K7/UBE2N/UBE2V1/NUP43/MASP2/AAAS/JAK1/STAT2/NDC1/NUP54/TAB2/TRAF3/SFTPD
REACTOME_INTERLEUKIN_21_SIGNALING,REACTOME_INTERLEUKIN_21_SIGNALING,9,0.408459202878684,0.98933989353478,0.483925549915398,0.718358289413772,IL2RG/IL21R/JAK1/STAT3
REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,REACTOME_MITOCHONDRIAL_FATTY_ACID_BETA_OXIDATION,35,0.279407957855449,0.98872103164621,0.490312965722802,0.722111155537785,ACADL/DBI/ACAA2/MMAA/ACOT11/ACBD6/PCCA/MECR/ACAD10/MCAT/PCCB/HADH
REACTOME_TRYPTOPHAN_CATABOLISM,REACTOME_TRYPTOPHAN_CATABOLISM,12,0.374521874039716,0.987710835203501,0.489038785834739,0.722111155537785,KMO/AFMID/HAAO/ACMSD/SLC36A4/IDO2/KYNU/IDO1/TDO2/AADAT
REACTOME_MITOCHONDRIAL_UNCOUPLING,REACTOME_MITOCHONDRIAL_UNCOUPLING,7,0.441533604631052,0.987321678725362,0.49738219895288,0.727935373832172,UCP3/UCP2
REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,REACTOME_LATE_ENDOSOMAL_MICROAUTOPHAGY,34,0.281783532644276,0.985262453657094,0.5,0.730582524271845,MVB12B/VPS28/PARK7/UBB/IFT88/CHMP4B/CHMP6/CHMP2B/CHMP4A/CFTR/CHMP7/HDAC6/VPS37C/VPS37D
REACTOME_CALCINEURIN_ACTIVATES_NFAT,REACTOME_CALCINEURIN_ACTIVATES_NFAT,9,0.406625066638513,0.984897383389849,0.489001692047377,0.722111155537785,NFATC1/NFATC3/PPP3CB/PPP3R1/PPIA
REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,REACTOME_EICOSANOID_LIGAND_BINDING_RECEPTORS,15,0.347283554684004,0.984282000495976,0.491666666666667,0.722111155537785,GPR17/PTGER3/OXER1/CYSLTR1
REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5,REACTOME_DEFECTIVE_CSF2RB_CAUSES_SMDP5,8,0.419363800021667,0.978760672030416,0.504258943781942,0.734428751992087,SFTA3/SFTPA2/SFTPA1/SFTPB/SFTPD/SFTPC
REACTOME_SIGNALING_BY_PTK6,REACTOME_SIGNALING_BY_PTK6,54,0.252480233464168,0.97832392041906,0.494301994301994,0.725190415685948,CDK4/CDK2/ERBB3/CCNE1/ARHGAP35/NRAS/UBB/CDKN1B/KHDRBS1/EGF/ERBB4/KHDRBS3/NRG3/NRG1/SFPQ/LRRK2/KHDRBS2/KRAS/CCND1/STAT3/ELMO2
REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,154,0.212589403379981,0.977890260253126,0.498186215235792,0.728521704223353,PTH1R/ARRB1/MC4R/GHRHR/GPR150/PDE7A/GNAS/RAMP2/ADRB1/PDE3B/CALCRL/GIP/TSHB/VIPR2/NPSR1/SCT/CRHR1/ADCY2/GPHB5/GNAZ/DRD1/GNGT2/GNG5/DRD5/SCTR/PRKACB/PDE1B
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CASPASE_ACTIVATORS_AND_CASPASES,11,0.380090384452096,0.976147061440105,0.506003430531733,0.735190825052541,CASP6/CASP2/TP63/TP73/APAF1
REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,REACTOME_REGULATION_OF_GENE_EXPRESSION_IN_BETA_CELLS,20,0.316079317844754,0.97583096487953,0.484076433121019,0.718358289413772,NKX6-1/AKT2/MAFA/HNF1A/FOXO1/NKX2-2
REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA,17,0.331339621695037,0.975024363117536,0.473257698541329,0.706950706009628,EXOSC8/EXOSC9/EXOSC2/EXOSC4/EXOSC5/DCP2/MAPKAPK2/TNPO1/XRN1
REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,REACTOME_FGFR3B_LIGAND_BINDING_AND_ACTIVATION,7,0.435765728385616,0.974424021112002,0.511343804537522,0.73938103362271,FGFR3/FGF9/FGF8
REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,REACTOME_ATTACHMENT_OF_GPI_ANCHOR_TO_UPAR,7,0.435352104340503,0.97349910852936,0.511343804537522,0.73938103362271,PIGU/PGAP1/GPAA1/PIGT
REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION,61,0.24540690105026,0.972697181955509,0.508498583569405,0.737107461826563,CDK5R1/TCF12/MAPK7/PPP2R1A/EGR2/MEF2A/MAPK3/ARC/PPP2R5D/EP300/NAB2/VRK3/TRIB1/CREB1/ASCL1/MAPKAPK2/ID4/MEF2C/PPP2R1B/PPP2CB/DUSP7/NAB1/ATF1/RPS6KA5/RPS6KA2/DUSP4/JUND/F3/TPH1
REACTOME_LEUKOTRIENE_RECEPTORS,REACTOME_LEUKOTRIENE_RECEPTORS,5,0.474509488216198,0.971926399972859,0.518115942028986,0.74381350660123,GPR17/CYSLTR1
REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,REACTOME_ALTERNATIVE_COMPLEMENT_ACTIVATION,5,0.473942647304949,0.970765353334363,0.518115942028986,0.74381350660123,CFP/GZMM/C3
REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE,63,0.242653604570219,0.970124220265726,0.52027972027972,0.745734265734266,RXRA/PTGIS/NCOA1/CYP7A1/CYP2A6/CYP7B1/CYP24A1/CYP2J2/CYP51A1/CYP2D6/CYP26B1/POR/CYP1B1/NCOA2/CYP3A5/CYP2A13/CYP3A43/CYP3A7/CYP19A1/NR1H4/CYP11B2/CYP2F1/CYP27B1/POMC
REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_ADDITIONAL_CELL_CYCLE_GENES_WHOSE_EXACT_ROLE_IN_THE_P53_PATHWAY_REMAIN_UNCERTAIN,19,0.321664520332509,0.970081974078048,0.502454991816694,0.733104811264279,CNOT2/BTG2/CNOT4/CNOT7/CNOT11/CNOT3/CDC25C
REACTOME_RHOJ_GTPASE_CYCLE,REACTOME_RHOJ_GTPASE_CYCLE,54,0.250310604736155,0.969916926913389,0.508547008547009,0.737107461826563,FNBP1L/SCRIB/ARHGEF7/ARHGAP35/RHOJ/TMPO/FNBP1/PIK3R2/WASL/PREX1/DEPDC1B/FMNL3/OCRL/PIK3R1/SNAP23
REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,REACTOME_CAMK_IV_MEDIATED_PHOSPHORYLATION_OF_CREB,10,0.382439580913946,0.968780335857275,0.490848585690516,0.722111155537785,CAMK2D/CAMK2A/CREB1/KPNA2
REACTOME_IRON_UPTAKE_AND_TRANSPORT,REACTOME_IRON_UPTAKE_AND_TRANSPORT,58,0.245931649930812,0.96793400414846,0.525280898876405,0.746867756527422,SLC40A1/CAND1/ATP6V1B1/CUL1/ATP6V1G1/SLC22A17/ATP6V1B2/UBB/ATP6V1G3/SLC11A2/CYBRD1/ATP6V0A2/STEAP4/IREB2/ATP6V1C2/ATP6V0B/LCN2/FLVCR1
REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,REACTOME_TETRAHYDROBIOPTERIN_BH4_SYNTHESIS_RECYCLING_SALVAGE_AND_REGULATION,10,0.382079837347813,0.967869048139648,0.490848585690516,0.722111155537785,DHFR/PRKG2
REACTOME_TBC_RABGAPS,REACTOME_TBC_RABGAPS,43,0.259066666628429,0.967864201877897,0.525107604017217,0.746867756527422,RABGAP1/TBC1D13/GGA2/TBC1D16/TBC1D24/RAB5B/GGA3/TBC1D25/ULK1/TBC1D15
REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,REACTOME_MUSCARINIC_ACETYLCHOLINE_RECEPTORS,5,0.472323848060691,0.967449605681635,0.52536231884058,0.746867756527422,CHRM2/CHRM1/CHRM3
REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,REACTOME_FICOLINS_BIND_TO_REPETITIVE_CARBOHYDRATE_STRUCTURES_ON_THE_TARGET_CELL_SURFACE,5,0.471666259312886,0.966102682426803,0.527173913043478,0.746867756527422,FCN2/MASP2/FCN3
REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,REACTOME_NR1H2_NR1H3_REGULATE_GENE_EXPRESSION_LINKED_TO_LIPOGENESIS,9,0.398310708057267,0.964758954446132,0.50253807106599,0.733104811264279,RXRA/FASN/NR1H3/SCD
REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX,139,0.213041753015736,0.964656407757638,0.547355473554736,0.761574718982937,COL9A1/ELN/FBN3/COL19A1/COL6A6/COL2A1/ACAN/CAPN6/CTRB1/CAPN9/ADAMTS4/COL14A1/MMP7/COL25A1/CAPN13/COL18A1/CTSV/ADAMTS1/ADAMTS5/COL16A1/BSG/COL5A1/CAPN14/COL15A1/TLL1/ADAMTS9/CAPN7/CASP3/MMP19/CAPN11/HSPG2/COL3A1/COL9A3/MMP13/LAMB1/MMP11/COL4A1/CTSK/FBN2/MMP2/COL1A1/COL11A1/DCN/COL4A2/CTSS/ADAMTS8/CTRB2/COL26A1
REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,REACTOME_ADRENALINE_NORADRENALINE_INHIBITS_INSULIN_SECRETION,28,0.289443456925872,0.962144184306539,0.513302034428795,0.741618779342723,ADRA2C/ADRA2A/GNGT2/GNG5/CACNB2/GNB2/ADCY5
REACTOME_SIGNALING_BY_LTK,REACTOME_SIGNALING_BY_LTK,10,0.379198623921391,0.960570475893924,0.504159733777038,0.734428751992087,LTK/PIK3R2/IRS1/PIK3R1/SOS1
REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,REACTOME_REGULATION_OF_INNATE_IMMUNE_RESPONSES_TO_CYTOSOLIC_DNA,14,0.344181608745292,0.960500145852985,0.534013605442177,0.750125667572103,TRIM32/DTX4/NLRP4/UBB
REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION,REACTOME_REGULATION_OF_CDH19_EXPRESSION_AND_FUNCTION,7,0.428330390547898,0.95779772096445,0.523560209424084,0.746867756527422,CTNND1/CDH19
REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,REACTOME_ALPHA_PROTEIN_KINASE_1_SIGNALING_PATHWAY,11,0.372734184728298,0.957254889900164,0.526586620926244,0.746867756527422,UBB/TAB1/MAP3K7/TAB2/TRAF6
REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,REACTOME_DEVELOPMENTAL_CELL_LINEAGES_OF_THE_EXOCRINE_PANCREAS,83,0.229673581448509,0.95691743454609,0.557951482479784,0.770382551497317,AQP1/KRT17/PROM1/CEL/NKX6-1/COL2A1/COL24A1/CELA2A/CELA3B/GNMT/PNLIP
REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,REACTOME_PROSTACYCLIN_SIGNALLING_THROUGH_PROSTACYCLIN_RECEPTOR,19,0.316924070270902,0.955785634683736,0.533551554828151,0.750125667572103,GNAS/GNGT2/GNG5/GNB2
REACTOME_TGFBR3_REGULATES_TGF_BETA_SIGNALING,REACTOME_TGFBR3_REGULATES_TGF_BETA_SIGNALING,8,0.40937913681933,0.955457288034441,0.541737649063032,0.756058305496508,ARRB1/ARRB2
REACTOME_LONG_TERM_POTENTIATION,REACTOME_LONG_TERM_POTENTIATION,23,0.298046739153075,0.954213565545097,0.514150943396226,0.742151687734407,DLG2/CAMK2D/GRIN2A/ACTN2/ERBB4/CAMK2A/NRG1
REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,REACTOME_G_PROTEIN_BETA_GAMMA_SIGNALLING,32,0.275417457076186,0.954147533438307,0.533733133433283,0.750125667572103,PLCB2/AKT2/GNGT2/GNG5/PDPK1/GNB2/ARHGEF6
REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,REACTOME_CROSSLINKING_OF_COLLAGEN_FIBRILS,18,0.320139643646966,0.954016638961692,0.520259319286872,0.745734265734266,PXDN/PCOLCE/LOXL1/TLL1/COL4A1/COL1A1/COL4A2/COL4A4/TLL2/LOXL4/LOX
REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,REACTOME_G_ALPHA_Z_SIGNALLING_EVENTS,48,0.248992426727343,0.952035260632333,0.53257790368272,0.750125667572103,RGS16/GNAS/ADRA2C/ADRA2A/ADCY2/GNAZ/GNGT2/GNG5/GNB2/ADCY5
REACTOME_HSF1_ACTIVATION,REACTOME_HSF1_ACTIVATION,31,0.277533657922985,0.951914310751921,0.534142640364188,0.750125667572103,RPA2/HSPB1/HSPH1/DEDD2/HSF1/UBB/RPA3/RPA1/HSPB2/HDAC6/HSBP1/PTGES3/FKBP4/HSP90AA1
REACTOME_P75NTR_REGULATES_AXONOGENESIS,REACTOME_P75NTR_REGULATES_AXONOGENESIS,10,0.375099810900353,0.950187530055398,0.527454242928453,0.746867756527422,NGFR/LINGO1/RTN4R
REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,REACTOME_FRS_MEDIATED_FGFR4_SIGNALING,22,0.301500520619532,0.949669157701486,0.534810126582278,0.75047947832758,FRS2/NRAS/FGF23/FGFR4/FGF9/FGF8/SOS1/FGF19/FRS3/KRAS/FGF16
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,36,0.266069540166371,0.949490839377485,0.565153733528551,0.775583315161522,FMOD/ACAN/B4GALT2/ST3GAL4/OGN/B3GNT3/B4GALT3/OMD
REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,REACTOME_REGULATION_OF_COMMISSURAL_AXON_PATHFINDING_BY_SLIT_AND_ROBO,10,0.374711535094858,0.949203965633659,0.527454242928453,0.746867756527422,DCC/NELL2/ROBO2/ROBO1/NTN1
REACTOME_PYRUVATE_METABOLISM,REACTOME_PYRUVATE_METABOLISM,49,0.247093429267465,0.948556106990792,0.550070521861777,0.764174894217207,SIRT4/RMND5A/MPC1/ARMC8/GID8/PC/MKLN1/LDHAL6B/UBB/GID4/LDHAL6A/LDHC/RANBP9/MAEA/DLAT
REACTOME_SARS_COV_2_INFECTION,REACTOME_SARS_COV_2_INFECTION,293,0.193158464828933,0.947133058680661,0.604212860310421,0.801921943475056,GPC4/GPC2/UBE2I/NUP85/NUP188/POM121/GPC6/NUP62/DDX20/CREBBP/AKT2/NUP107/GPC3/NUP214/POM121C/NUP35/ANO4/ST3GAL4/GSK3A/SNRPE/NUP153/SRPK2/ST6GALNAC3/NUP205/GOLGA7/NUP160/GEMIN2/IFNA21/PIK3C3/RANBP2/ATG14/IFNAR2/PRMT1/UBB/TAB1/G3BP2/SEH1L/NUP133/ANO6/RPS11/MGAT4C/SNRPB/YWHAG/ANO5/SNRPD1/NUP50/SIKE1/SNRPD3/PDPK1/CHMP4B/CHMP6/CHMP2B/IL17A/VPS33B/CHMP4A/NOD1/RPS19/ZDHHC3/RAE1/TPR/HSPG2/RPN2/RPS15/NUP155/TLR8/PARP6/KPNA2/CHUK/SNRPG/ZCRB1/MAP3K7/MAN2A1/VPS33A/DDX5/CHMP7/OSTC/SNRPF/UBE2N/VPS16/UBE2V1/SDC3/NUP43/MASP2/AAAS/JAK1/ANO8/ZDHHC20/STAT2/NDC1/MGAT4A/NUP54/TAB2
REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,REACTOME_EVASION_BY_RSV_OF_HOST_INTERFERON_RESPONSES,30,0.278408791082946,0.947099223647838,0.53857791225416,0.754009077155825,RBX1/CREBBP/IFNA21/IFNAR2/CUL5/UBB/EP300
REACTOME_PI_3K_CASCADE_FGFR3,REACTOME_PI_3K_CASCADE_FGFR3,18,0.316931183294582,0.944455422091598,0.529983792544571,0.748944232656881,FRS2/FGFR3/GAB1/FGF23/FGF9/FGF8/PIK3R1
REACTOME_PROTEASOME_ASSEMBLY,REACTOME_PROTEASOME_ASSEMBLY,51,0.245123121982495,0.944076883614877,0.542134831460674,0.756058305496508,PSMC2/PSMB1/PSMB7/PSMC3/PSMD8/PSMD11/PSMG3/PSMA4/PAAF1/PSMB2/PSMC6/PSMD4/PSMC1/PSMA2/PSMA6/POMP/PSMC5/PSMC4/PSMA7/PSME4/PSMD10/PSMD5/PSMD3
REACTOME_HISTIDINE_CATABOLISM,REACTOME_HISTIDINE_CATABOLISM,7,0.420130592856243,0.93946199761923,0.541012216404887,0.755659754700097,HAL/UROC1/CARNS1
REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS,REACTOME_FLT3_SIGNALING_BY_CBL_MUTANTS,7,0.419916241077393,0.938982681535669,0.541012216404887,0.755659754700097,FLT3/UBB
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_MYELOID_CELLS,7,0.419174800961619,0.937324733211686,0.544502617801047,0.75877448128757,CREBBP/CBFB/RUNX1/RUNX2/PRKCB
REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,REACTOME_NUCLEOTIDE_LIKE_PURINERGIC_RECEPTORS,16,0.323176494201515,0.936621311416889,0.527687296416938,0.746867756527422,LPAR4/GPR17/P2RY1
REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,REACTOME_FREE_FATTY_ACIDS_REGULATE_INSULIN_SECRETION,11,0.36456521040938,0.936275352920067,0.55746140651801,0.770294797376837,PLCB2/GNA14
REACTOME_SIGNALING_BY_NOTCH2,REACTOME_SIGNALING_BY_NOTCH2,32,0.270122832943224,0.9358050049342,0.562218890554723,0.773908015504443,MDK/RBPJ/APH1A/UBB/EP300/MAML1/NEURL1B/CREB1/MIB2/JAG2/CNTN1
REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,306,0.190302660840898,0.935671529968274,0.64562569213732,0.821277720918252,PLCB2/RGS16/RGR/GPR37/RGS21/CXCL9/CXCL10/PPP1R1B/GPR17/GRM8/GNAS/SAA1/SSTR1/TAS2R9/C5/PENK/OPN3/GPSM1/PPP2R1A/CHRM2/ADRA2C/TAS2R38/ADRA2A/RGS8/NPY/TAS2R39/SSTR5/GPR37L1/TAS2R8/CAMK2D/OPRD1/ADCY2/CXCL12/GNAZ/PPP2R5D/GNGT2/RGS13/GNG5/TAS1R2/TAS2R14/PTGER3/OXER1/GRM2/OPRM1/CCR6/S1PR2/PRKACB/PDE1B/P2RY12/PMCH/TAS2R42/TAS2R13/PRKAR2B/AGT/CNR2/PPP3CB/RGS12/GNA14/GNB2/GRM3/ADCY5/CCL21/CXCR1/CAMK2A/NPY1R/LPAR1/MCHR1/CXCL11/CX3CL1/TAS2R10/CREB1/PRKCA/S1PR5/KPNA2/AGTR2
REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,REACTOME_CARGO_TRAFFICKING_TO_THE_PERICILIARY_MEMBRANE,70,0.229950043437392,0.935440596416386,0.59122085048011,0.796230317648828,SMO/MKKS/TUBA1B/CCT2/TUBA1A/TUBB2B/ATAT1/BBS5/CNGA2/EXOC4/TUBA4A/ARL3/CCT3/EXOC7/UNC119B/TUBA8/ASAP1/TUBB8/MCHR1/BBS7/TCP1/EXOC5/HDAC6/TUBB4B/EXOC8/TUBB1/RP2/INPP5E
REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS,9,0.385083101058816,0.932720015900158,0.546531302876481,0.761014289124845,TNFRSF18/IFNG/CBFB/CTLA4
REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,REACTOME_REGULATION_OF_PYRUVATE_METABOLISM,33,0.268031914491622,0.93263468742965,0.572298325722983,0.780780038909304,SIRT4/RMND5A/ARMC8/GID8/MKLN1/UBB/GID4/RANBP9/MAEA/DLAT
REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,REACTOME_CELLULAR_RESPONSES_TO_MECHANICAL_STIMULI,102,0.215789337147071,0.931970927737606,0.603359173126615,0.801815060093206,PKN2/GNAS/CACNA1H/RAMP2/CALCRL/PPP2R1A/CDH5/PRR5/PIK3R2/ABL1/ADCY2/MTOR/GNGT2/GNG5/PRKACB/CACNB2/FLT4/PRKAR2B/PDPK1/GNB2/ADCY5/RICTOR/PTK2/HSPG2
REACTOME_MET_RECEPTOR_RECYCLING,REACTOME_MET_RECEPTOR_RECYCLING,10,0.367778632306396,0.931641819278877,0.552412645590682,0.765074568969917,CRKL/GAB1/GGA3
REACTOME_GABA_RECEPTOR_ACTIVATION,REACTOME_GABA_RECEPTOR_ACTIVATION,59,0.234872900478304,0.929959056757875,0.598601398601399,0.800861907438636,GABRR1/KCNJ5/GABRB2/KCNJ4/ADCY2/GNGT2/GNG5/GNB2/KCNJ2/ADCY5/ARHGEF9/GABRG2/GABRA2/KCNJ3
REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,REACTOME_DOWNREGULATION_OF_ERBB2_ERBB3_SIGNALING,13,0.342908866968012,0.927853485558009,0.564102564102564,0.775319049291652,AKT2/ERBB3/UBB/NRG1
REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,REACTOME_GOLGI_TO_ER_RETROGRADE_TRANSPORT,133,0.206763050212849,0.927803075638843,0.620347394540943,0.812434658840423,KIF22/ZW10/KIF26A/TUBA1B/ARFGAP2/COPG2/KIF2C/RINT1/PAFAH1B3/DCTN5/NAPG/DYNC1I2/DCTN2/TUBA1A/TUBB2B/CENPE/DYNC1I1/KIF6/KIF13B/PLA2G6/KIF15/KIF1A/KIF19/TUBA4A/KIF3C/DCTN1/ACTR10/NAPA/NAPB/DCTN6/TUBA8/NBAS/TUBB8/ACTR1A/KIF25/KIF4A/KIF2A/KIF12/DYNLL1/KIF4B/ARF5/TUBB4B/TUBB1/KIFC1/SEC22B/KIF27/KIF1B/KIF11/KIF26B
REACTOME_L1CAM_INTERACTIONS,REACTOME_L1CAM_INTERACTIONS,118,0.209632609847211,0.927557875317421,0.627551020408163,0.815813762691006,ITGA9/TUBA1B/CNTN6/NCAM1/SCN3B/CHL1/ANK3/SCN10A/DCX/SCN11A/TUBA1A/SCN5A/TUBB2B/MAPK3/DPYSL2/ANK1/SPTBN2/LYPLA2/CNTN2/TUBA4A/L1CAM/TUBA8/TUBB8/AP2A1/ITGA1/LAMB1/KIF4A/CLTC/SCN7A/RANBP9/SCN8A/GAP43/KIF4B/CSNK2A1/CNTN1/NRCAM/TUBB4B/TUBB1/KCNQ3/RDX/KCNQ2/SPTA1/SCN4A/SDCBP
REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,REACTOME_SYNTHESIS_OF_PIPS_AT_THE_EARLY_ENDOSOME_MEMBRANE,16,0.319915049971192,0.927169082597876,0.54071661237785,0.755659754700097,MTMR4/PIK3C3/MTMR10/INPP4A
