disease,drug_name,n_lines,spearman,spearman_lo,perm_mean,perm_sd,perm_p
HNSC,nelarabine,31,-0.0639177339673338,-0.2558530538062623,-0.0476,0.2343,0.505
HNSC,serdemetan,31,0.2012096774193548,0.0482384596352782,-0.0581,0.2206,0.1485
HNSC,chlorambucil,32,0.1796920821114369,0.0808560750792543,-0.0351,0.2392,0.2376
HNSC,PIK-93,32,-0.2798276979949768,-0.4147264418953648,-0.042,0.2336,0.8317
HNSC,navitoclax,33,-0.1677807486631016,-0.2965000934892672,-0.0693,0.2265,0.6634
HNSC,veliparib,33,-0.0610294117647058,-0.2038045313612288,-0.0289,0.2133,0.5545
HNSC,NVP-BEZ235,24,0.2641739130434782,0.1444825754690357,-0.0557,0.2765,0.1188
HNSC,TG-101348,31,0.0449193548387096,-0.0648082193908609,-0.0403,0.2263,0.3366
HNSC,BRD6340,31,-0.0312934773240701,-0.1511555372457179,-0.0816,0.2467,0.4257
HNSC,ML031,28,0.1980295566502463,0.1638792099522668,-0.0431,0.2265,0.1089
HNSC,OSI-027,33,0.1231283422459893,-0.0507801686687381,-0.0741,0.2496,0.2475
HNSC,GW-843682X,30,0.1426028921023359,0.0112316174567171,-0.0307,0.2439,0.3267
HNSC,lomeguatrib,32,0.0302052785923753,-0.0899035985772017,-0.0524,0.2474,0.3663
HNSC,PF-184,32,0.1439882697947214,0.036187938427095,-0.0589,0.2328,0.2376
HNSC,IU1,32,0.2852062376061827,0.17279976756343,-0.0605,0.2292,0.0891
HNSC,neratinib,32,0.3019794721407624,0.1625935672932701,-0.0385,0.216,0.0792
HNSC,apicidin,32,0.3826979472140762,0.3253080220339395,-0.0323,0.2261,0.0297
HNSC,BRD8899,31,0.1343087337937015,0.054269544581702,-0.061,0.2397,0.2178
HNSC,pandacostat,27,-0.3008547008547008,-0.4193376308062216,-0.1012,0.2581,0.7426
HNSC,WZ8040,28,0.1129720853858784,0.0366377775213563,-0.0173,0.2358,0.3366
HNSC,fingolimod,32,0.0794721407624633,-0.0249053501789928,-0.0319,0.2401,0.3168
HNSC,CR-1-31B,31,0.047016129032258,-0.048339688354356,-0.0992,0.2351,0.297
HNSC,BRD-K71781559,29,-0.0234482758620689,-0.1809370129411935,-0.0446,0.2288,0.4653
HNSC,daporinad,31,0.1607258064516129,0.0889126590664932,-0.0466,0.244,0.2178
HNSC,brefeldin A,31,0.2239516129032258,0.088119875486309,-0.0146,0.2441,0.1881
HNSC,JW-74,20,-0.1759398496240601,-0.3006173660514138,-0.0763,0.2835,0.6238
HNSC,crizotinib,33,0.1722593582887701,0.0524108979605307,-0.0837,0.219,0.1287
HNSC,parthenolide,26,0.0778803418803418,0.0132018539725203,-0.0529,0.2779,0.3366
HNSC,imatinib,32,-0.3413435996372631,-0.3857406787175517,-0.1132,0.2152,0.8218
HNSC,Bax channel blocker,28,0.2712643678160919,0.1637459208481582,-0.0878,0.2494,0.1089
HNSC,AZD8055,33,-0.043114973262032,-0.1285734449288127,-0.0552,0.2289,0.4851
HNSC,GANT-61,32,0.2431674467182865,0.1791654935506416,-0.047,0.2514,0.1584
HNSC,R428,20,-0.349172932330827,-0.4422201910468721,-0.0562,0.2795,0.8317
HNSC,RITA,32,-0.2016862170087976,-0.3016729110049139,-0.0824,0.2408,0.6436
HNSC,BRD-K37390332,31,-0.0642425553364368,-0.1616237017892884,-0.0468,0.2383,0.5446
HNSC,CD-437,32,0.3428152492668621,0.1507474430905016,-0.0432,0.2401,0.0792
HNSC,CAY10576,28,0.1021346469622331,0.0570240779931399,-0.0773,0.2375,0.2277
HNSC,Ki8751,32,-0.1820381231671554,-0.2926649944893738,-0.0717,0.238,0.6634
HNSC,GDC-0941,33,0.0395053475935828,-0.0622883844798848,-0.0659,0.2055,0.297
HNSC,WP1130,32,0.3733137829912022,0.3277466007249095,-0.074,0.2554,0.0396
HNSC,trametinib,23,0.2800395256916996,0.1893739689209381,-0.0432,0.2611,0.1287
HNSC,valdecoxib,31,0.0107258064516129,-0.1996298877183311,-0.0679,0.2449,0.3663
HNSC,HLI 373,32,0.1234604105571847,-0.0108326327692784,-0.0642,0.2321,0.2079
HNSC,NSC48300,31,-0.1112096774193548,-0.2123195219488072,-0.086,0.2102,0.5743
HNSC,ouabain,32,0.0448680351906158,-0.052374480498388,-0.0744,0.2457,0.3366
HNSC,ABT-199,23,-0.366798418972332,-0.4974003195789573,-0.1117,0.2811,0.7921
HNSC,BMS-754807,32,0.2224340175953079,0.1908526450231626,-0.0359,0.2545,0.1881
HNSC,elocalcitol,32,0.2305041285293831,0.0884164381596106,-0.0551,0.2124,0.0792
HNSC,NVP-ADW742,33,-0.094451871657754,-0.1619008341063231,-0.0382,0.228,0.6535
HNSC,PD 153035,20,0.3196992481203007,0.2965178629050334,-0.0961,0.2985,0.0891
HNSC,AT-406,20,-0.3154887218045112,-0.4234783057897617,-0.0827,0.2977,0.7723
HNSC,narciclasine,32,0.2899560117302052,0.2628446425825062,-0.0615,0.2258,0.0693
HNSC,AT7867,32,-0.4355971056696338,-0.5580937193727591,-0.0379,0.2349,0.9505
HNSC,NSC95397,29,0.2651231527093595,0.1967945405545588,-0.0524,0.2404,0.099
HNSC,COL-3,20,0.1263157894736842,-0.0127519096183332,-0.1017,0.3091,0.2772
HNSC,MST-312,33,0.5456550802139037,0.4581532816393491,0.0005,0.2396,0.0099
HNSC,BRD9876,31,0.3263709677419354,0.1723122618044582,0.0035,0.2404,0.1287
HNSC,sorafenib,33,0.2098930481283422,0.0442237930390411,-0.0838,0.2194,0.1089
HNSC,MI-1,28,-0.0575807334428024,-0.1562981060513358,-0.0376,0.284,0.4851
HNSC,oligomycin A,31,0.0916935483870967,-0.0368918626206744,-0.0693,0.2568,0.3366
HNSC,pevonedistat,33,0.4268070542184897,0.3503128306515858,-0.0407,0.2545,0.0297
HNSC,linifanib,32,0.2875366568914955,0.1674387396650148,-0.099,0.2292,0.0693
HNSC,SB-225002,32,0.157624633431085,0.0896556003792969,-0.0149,0.2505,0.2574
HNSC,BRD-A02303741,31,0.1621621753558599,0.0884016414237096,-0.0659,0.2321,0.2277
HNSC,methylstat,20,-0.3431578947368421,-0.5650037137729977,-0.0704,0.2991,0.7921
HNSC,silmitasertib,31,0.0990322580645161,-0.0486933030438671,-0.1016,0.2207,0.2079
HNSC,L-685458,32,0.3718449286994694,0.2317544336628872,-0.0198,0.2565,0.0792
HNSC,NSC30930,31,0.4533870967741936,0.3898889193359295,-0.0584,0.2499,0.0099
HNSC,BIRB-796,31,0.3021774193548387,0.2558510313587315,-0.0478,0.2579,0.0792
HNSC,NVP-231,32,-0.05,-0.1575638052151447,-0.0173,0.2408,0.5743
HNSC,MLN2238,30,0.0998998782463883,-0.0252203805322523,-0.0511,0.233,0.297
HNSC,BRD-K61166597,29,-0.024039408866995,-0.2099042113547306,-0.1027,0.2656,0.3663
HNSC,bexarotene,31,0.3540322580645162,0.3003298532483582,-0.0614,0.2635,0.0693
HNSC,pluripotin,32,0.2968475073313782,0.2056740679561654,-0.0356,0.2573,0.099
HNSC,SCH-529074,30,0.2673637374860956,0.2153738654352918,-0.0797,0.2351,0.0594
HNSC,HC-067047,28,0.172656358534891,0.0797093886452285,-0.0575,0.2387,0.2178
HNSC,ML311,32,0.0623900293255132,0.0158250839167911,-0.0317,0.2307,0.396
HNSC,STF-31,31,0.2684677419354839,0.1944366602806238,-0.0658,0.2476,0.0693
HNSC,tamatinib,31,-0.0853225806451613,-0.1928641413018225,-0.0567,0.2101,0.5545
HNSC,tamoxifen,33,-0.3810160427807487,-0.5006335822140779,-0.0384,0.2293,0.9208
HNSC,KPT185,20,0.1909774436090225,0.0802018650329471,-0.0613,0.271,0.2079
HNSC,azacitidine,33,-0.1980780486568071,-0.3446064695305648,-0.0328,0.2467,0.7327
HNSC,C6-ceramide,31,0.066236158848494,-0.0288528045348297,-0.0512,0.2436,0.3564
HNSC,PF-543,32,0.0868768328445747,-0.0210026240857324,-0.0398,0.2504,0.3168
HNSC,teniposide,23,0.1891304347826087,0.0840488149668531,-0.0806,0.2733,0.1485
HNSC,ML239,32,0.3359545426995896,0.2518259036750204,-0.0607,0.2187,0.0693
HNSC,mitomycin,31,0.1484677419354839,0.0392460190967815,-0.057,0.2337,0.1782
HNSC,etomoxir,31,-0.0411290322580645,-0.149884139186606,-0.0669,0.2365,0.4554
HNSC,BRD-K51490254,28,-0.068527640941434,-0.2273876052145362,-0.014,0.2564,0.5842
HNSC,Ko-143,31,0.2833064516129032,0.1385344114393083,-0.0603,0.2148,0.0792
HNSC,Mdivi-1,32,-0.0631964809384164,-0.2299382156760599,-0.0965,0.2093,0.4653
HNSC,cucurbitacin I,26,0.24608547008547,0.1635494348611153,-0.0348,0.3019,0.2277
HNSC,BRD-K70511574,32,0.1094308500609204,-0.0134018243528844,-0.0188,0.2429,0.2673
HNSC,BRD-K92856060,31,-0.2034479292524917,-0.3536757264532292,-0.0286,0.2304,0.7327
HNSC,vincristine,32,0.23841642228739,0.2009084450196507,-0.0122,0.2507,0.198
HNSC,pifithrin-alpha,32,0.0748968933582782,-0.0488236481474589,-0.0279,0.2151,0.2871
HNSC,BRD9647,31,-0.4315757658791213,-0.5112547827233934,-0.0573,0.2359,0.9406
HNSC,canertinib,31,0.3679032258064517,0.3013138699355877,-0.0714,0.1991,0.0099
HNSC,cabozantinib,32,-0.1209677419354838,-0.2497422483092224,-0.0434,0.2388,0.6139
HNSC,BIX-01294,31,-0.4966129032258064,-0.5567239887380213,-0.0758,0.2245,0.9703
HNSC,SID 26681509,26,0.2793162393162393,0.2242435292321024,-0.0966,0.271,0.0891
HNSC,birinapant,32,-0.1864369501466275,-0.2626188919384653,-0.0608,0.2609,0.6733
HNSC,YM-155,31,-0.052016129032258,-0.2240196303003751,-0.0063,0.2341,0.5842
HNSC,saracatinib,32,-0.3285923753665688,-0.3992212889837193,-0.048,0.2559,0.8614
HNSC,SNS-032,31,0.112016129032258,-0.0192348717963923,-0.0875,0.233,0.1881
HNSC,rigosertib,30,0.011523915461624,-0.145524513017742,-0.0854,0.2237,0.3663
HNSC,BRD-K63431240,31,-0.2716129032258064,-0.315097597867187,-0.0315,0.2301,0.8317
HNSC,bleomycin A2,32,0.4112903225806451,0.35668810776541,-0.0812,0.2251,0.0198
HNSC,SR1001,32,-0.2927956052864089,-0.3888549099650585,-0.0793,0.2369,0.7822
HNSC,JW-480,32,-0.2181151595129371,-0.2954991102239488,0.0165,0.2573,0.802
HNSC,BIBR-1532,33,-0.2575534759358289,-0.4355388544399391,-0.0844,0.2329,0.7624
HNSC,SB-743921,32,0.3367302052785924,0.2999048707037025,0.0034,0.2472,0.0792
HNSC,dinaciclib,23,0.0053359683794466,-0.1223118711697848,-0.1064,0.307,0.3762
HNSC,linsitinib,33,0.1395053475935828,0.0138267787240979,-0.0309,0.2258,0.2772
HNSC,NSC632839,31,-0.2024193548387097,-0.3606988900424372,-0.0973,0.2258,0.6832
HNSC,semagacestat,32,-0.1156264325266811,-0.2178957467291452,-0.0546,0.2618,0.5941
HNSC,tipifarnib-P1,32,0.3931818181818182,0.3106329405048056,-0.0641,0.2694,0.0693
HNSC,AA-COCF3,32,-0.0613861427411998,-0.180105267252723,-0.0748,0.2367,0.4554
HNSC,ciclosporin,31,-0.0912188733338228,-0.2474305179084876,-0.0367,0.2231,0.6535
HNSC,BRD4132,32,0.3182551319648093,0.2679185816852529,-0.0362,0.2541,0.099
HNSC,TW-37,31,0.11,0.0440180507845632,-0.0524,0.2756,0.2772
HNSC,A-804598,20,0.2107559381837826,0.0207979139357953,-0.0295,0.2992,0.2178
HNSC,BMS-345541,32,0.1686950146627565,0.1205082032366205,-0.0067,0.2434,0.2475
HNSC,BRD-K45681478,28,0.178215654077723,0.1233626750131982,-0.0882,0.2538,0.1485
HNSC,BRD-K02251932,30,0.0424916573971079,-0.0110287722948497,-0.0824,0.2273,0.3069
HNSC,DBeQ,32,-0.0465542521994135,-0.2327561850525591,-0.0461,0.2431,0.5248
HNSC,gossypol,31,0.2503225806451613,0.1824751477392283,-0.022,0.2581,0.1584
HNSC,sirolimus,33,-0.135427807486631,-0.2415256068658596,-0.0567,0.2262,0.604
HNSC,betulinic acid,32,-0.393667728470085,-0.511626861141355,-0.0413,0.2219,0.9208
HNSC,BRD1835,32,-0.0006604295568646,-0.1176898382944973,-0.0301,0.2407,0.4554
HNSC,tacrolimus,32,-0.0362170087976539,-0.163159457109107,-0.0151,0.2499,0.5545
HNSC,lovastatin,32,0.0500733137829912,-0.0487520380444992,-0.0605,0.1998,0.2871
HNSC,UNC0638,33,-0.3756016042780749,-0.4139942231887798,-0.0027,0.2437,0.9604
HNSC,NVP-TAE684,31,0.2616129032258065,0.191128977375086,-0.0613,0.2402,0.1089
HNSC,BRD-K19103580,30,-0.0119688542825361,-0.1232995698452492,-0.0338,0.2194,0.4752
HNSC,barasertib,32,-0.1363636363636363,-0.2655669510655339,-0.0129,0.2305,0.7129
HNSC,BRD-K24690302,32,0.3709677419354839,0.2520825853371752,-0.0512,0.2587,0.0594
HNSC,paclitaxel,30,0.143047830923248,-0.0315562367787362,-0.0495,0.2214,0.2376
HNSC,PRIMA-1,31,0.0592741935483871,-0.0715336245503581,-0.0747,0.2434,0.2871
HNSC,KU-0063794,32,-0.4428152492668621,-0.6885099841046578,-0.0412,0.2444,0.9406
HNSC,obatoclax,32,-0.0301319648093841,-0.1190678613126791,-0.0636,0.2117,0.4356
HNSC,BRD-K35604418,33,0.4100267379679145,0.2830076473520539,-0.1095,0.2282,0.0198
HNSC,axitinib,33,-0.1440508021390374,-0.319726046139111,-0.03,0.2297,0.6832
HNSC,niclosamide,31,0.1732258064516129,0.1414487447667494,-0.0709,0.2405,0.1485
HNSC,SJ-172550,32,0.158052765926499,0.1083696443816117,-0.0549,0.2329,0.2079
HNSC,zebularine,32,-0.0208211143695014,-0.0980845487909937,-0.043,0.2607,0.4455
HNSC,BRD-K29313308,32,0.3819648093841642,0.3049383838210232,-0.0841,0.2207,0.0099
HNSC,PL-DI,32,0.1674486803519061,0.1179815802448681,-0.0633,0.2831,0.2376
HNSC,simvastatin,25,-0.2056923076923077,-0.4512909882970554,-0.0429,0.2916,0.6733
HNSC,TPCA-1,32,-0.1452346041055718,-0.2532752917620415,-0.0589,0.2417,0.6139
HNSC,KU-60019,32,-0.2284457478005865,-0.3472910376076785,-0.0544,0.2194,0.7723
HNSC,ciclopirox,32,0.3170745132920941,0.1610031320472835,-0.0539,0.248,0.1089
HNSC,gemcitabine,33,0.2712566844919786,0.1855140663476486,-0.0142,0.2506,0.1683
HNSC,indisulam,30,0.069543937708565,-0.01887629648881,-0.0756,0.2744,0.3069
HNSC,SMER-3,28,0.1530377668308702,0.0514587950020552,-0.1076,0.226,0.1485
HNSC,tretinoin,32,0.3730180567403234,0.2788129157782014,-0.0697,0.2509,0.0495
HNSC,BRD-K71935468,28,-0.0024083196496989,-0.1437647758697641,-0.0898,0.2463,0.4158
HNSC,CAY10618,32,0.371774193548387,0.281167849271398,-0.0815,0.2255,0.0396
HNSC,necrostatin-7,32,-0.0827712609970674,-0.1279480915011672,-0.0343,0.2429,0.6337
HNSC,tivozanib,32,-0.1298387096774193,-0.2346615882680421,-0.0582,0.2219,0.6139
HNSC,BYL-719,24,0.1417391304347826,0.064981010946533,-0.0835,0.2518,0.2178
HNSC,AGK-2,33,0.0128352971117472,-0.0971157608528525,-0.0216,0.2279,0.4554
HNSC,neuronal differentiation inducer III,32,0.3296187683284457,0.2664744960538,-0.0215,0.2336,0.0891
HNSC,AM-580,32,-0.0824780058651026,-0.2531384473365452,-0.0578,0.2561,0.5644
HNSC,PI-103,32,0.1835043988269794,0.1078657944803534,-0.0577,0.2442,0.1683
HNSC,isoevodiamine,31,-0.0723387096774193,-0.1701883693339616,-0.0575,0.2295,0.5149
HNSC,"1S,3R-RSL-3",32,0.0298387096774193,-0.0844159064308709,-0.0695,0.2222,0.3168
HNSC,necrostatin-1,31,0.1230645161290322,0.0191115872102122,-0.0491,0.22,0.2178
HNSC,SR-II-138A,32,0.182991202346041,0.0973414395941155,-0.0739,0.2474,0.1683
HNSC,MG-132,21,-0.4776623376623377,-0.59215234444412,-0.0903,0.2724,0.8911
HNSC,ML258,32,0.178881762859052,0.0624411050728246,-0.031,0.2542,0.2178
HNSC,topotecan,33,0.4836898395721926,0.410392422939713,-0.0446,0.2425,0.0198
HNSC,MGCD-265,31,0.064758064516129,-0.1088386965350223,-0.0233,0.2356,0.3663
HNSC,cytarabine hydrochloride,33,-0.1003342245989304,-0.232074650530225,-0.0733,0.2288,0.5545
HNSC,vandetanib,32,-0.121774193548387,-0.2526969128526012,-0.0158,0.2628,0.6139
HNSC,TG-100-115,31,-0.1463050718192349,-0.3091174627695052,-0.0445,0.2458,0.6238
HNSC,MK-2206,33,-0.2282754010695187,-0.3926342304049697,-0.0716,0.2337,0.7327
HNSC,afatinib,30,0.1240044493882091,0.0277766649058855,-0.03,0.2393,0.297
HNSC,ML162,32,-0.3854838709677419,-0.4396154251405383,-0.0571,0.2391,0.8911
HNSC,dexamethasone,29,0.1101477832512315,-0.0139400027894214,-0.0499,0.2565,0.3069
HNSC,CID-5951923,32,-0.181798186081107,-0.336883988529285,-0.0426,0.2317,0.7327
HNSC,fumonisin B1,32,-0.0947214076246334,-0.2158580095405408,-0.0842,0.2175,0.5347
HNSC,tandutinib,32,0.1111640715287242,0.0012940745493519,-0.0251,0.2268,0.3267
HNSC,PDMP,32,0.0755131964809384,-0.0715163682885241,-0.033,0.2356,0.3267
HNSC,piperlongumine,32,0.3136363636363636,0.2373484516419694,-0.0098,0.2501,0.1089
HNSC,tacedinaline,20,0.0210526315789473,-0.0817044846259555,-0.1463,0.2925,0.3366
HNSC,curcumin,32,0.3894051890610041,0.3017282082545899,-0.069,0.2332,0.0396
HNSC,phloretin,31,0.3326612903225807,0.2958522759649363,-0.0916,0.2182,0.0297
HNSC,itraconazole,31,-0.0496774193548387,-0.1164993688118874,-0.0602,0.2459,0.4653
HNSC,ML210,32,-0.0907624633431085,-0.2250449740235452,-0.0546,0.2251,0.5347
HNSC,etoposide,32,0.1420821114369501,0.0281892850880524,-0.0259,0.2211,0.2376
HNSC,AZD4547,30,-0.111635150166852,-0.1965923133690333,-0.0591,0.2345,0.5941
HNSC,BRD-K50799972,29,0.3461083743842363,0.2348455088106406,-0.0532,0.2794,0.0495
HNSC,I-BET151,32,0.1455278592375366,0.030981434405354,-0.0547,0.2322,0.2178
HNSC,fulvestrant,25,-0.1353846153846153,-0.2036066510757771,-0.1075,0.2617,0.5248
HNSC,austocystin D,28,0.1571975916803503,0.0962825606416615,-0.0644,0.2713,0.2277
HNSC,BRD-K09587429,27,-0.3671681001271937,-0.5413954887825686,-0.0977,0.2803,0.8218
HNSC,erismodegib,32,-0.0243401759530791,-0.077802929162063,-0.0213,0.2473,0.5644
HNSC,vorinostat,32,-0.0061583577712609,-0.0641021140867634,-0.0524,0.2353,0.396
HNSC,CI-976,31,0.2333199060344014,0.1001434938190673,-0.0431,0.2222,0.099
HNSC,BRD-K26531177,27,0.1956043956043956,0.0909280907902733,-0.0664,0.2449,0.1485
HNSC,brivanib,31,0.450206676347833,0.4129904786020558,-0.058,0.2411,0.0198
HNSC,clofarabine,32,0.4123167155425219,0.3379861720250218,-0.0256,0.2565,0.0495
HNSC,BMS-195614,32,0.3560077001479391,0.2915605072083473,-0.0614,0.2487,0.0594
HNSC,N9-isopropylolomoucine,32,0.3010173232329038,0.1977590046569571,0.0028,0.2516,0.1188
HNSC,prochlorperazine,32,0.4672349025214175,0.4073102479001739,-0.0539,0.2562,0.0396
HNSC,sunitinib,31,-0.0920967741935484,-0.1604208812160059,-0.0531,0.2404,0.604
HNSC,BRD-K34222889,32,0.2365102639296187,0.1633860889702142,-0.0543,0.2425,0.1287
HNSC,masitinib,32,0.2161488415273658,0.1261090117729375,-0.0649,0.2332,0.1089
HNSC,epigallocatechin-3-monogallate,32,0.5078178006847136,0.4624843880345827,-0.0383,0.25,0.0297
HNSC,lenvatinib,32,0.0096041055718475,-0.102649525690262,-0.0262,0.2695,0.5149
HNSC,bardoxolone methyl,28,0.2064586754241927,0.0268712509008391,-0.0499,0.2645,0.198
HNSC,ISOX,31,-0.3541129032258064,-0.4358520519485758,-0.0478,0.2205,0.9208
HNSC,BRD-K33199242,32,0.0872147377872461,-0.0278950025937718,-0.0391,0.2372,0.3069
HNSC,GSK4112,32,0.2748443854870103,0.2547305103227668,-0.0564,0.2601,0.1386
HNSC,decitabine,32,0.1153958944281524,0.0204882470848604,-0.0299,0.2107,0.2772
HNSC,ML006,32,0.0809458348189321,-0.0160350724447622,-0.049,0.2297,0.297
HNSC,MK-0752,32,-0.2142791687122546,-0.2536672398819797,-0.0364,0.2052,0.7723
HNSC,gefitinib,33,0.3372994652406417,0.2721970807529429,-0.0436,0.2614,0.0594
HNSC,BRD-K55116708,32,0.1732196872823615,0.0817767084924372,-0.0721,0.2313,0.1485
HNSC,manumycin A,31,-0.3396310129166472,-0.4745949823652636,-0.0793,0.2478,0.8218
HNSC,BI-2536,32,-0.2120234604105571,-0.3843229509446279,-0.0442,0.2409,0.7723
HNSC,KU-55933,33,-0.1413770053475936,-0.2095125908839779,-0.0705,0.2389,0.6436
HNSC,GSK2636771,20,-0.3590823871839322,-0.4964681313183894,-0.0867,0.3038,0.802
HNSC,cediranib,23,-0.2223320158102767,-0.3956692317672661,-0.0858,0.2656,0.6634
HNSC,PD318088,32,0.1782991202346041,0.1388643279098972,-0.0831,0.2376,0.1188
HNSC,ibrutinib,24,0.1949565217391304,0.1351016314028808,-0.0826,0.2802,0.1881
HNSC,nintedanib,31,0.0901703805368823,0.0124061447208125,-0.0498,0.2142,0.2376
HNSC,RAF265,30,-0.0017352614015572,-0.1197630458739061,-0.0554,0.2505,0.3861
HNSC,leptomycin B,31,0.5091935483870969,0.4778321780996567,-0.0686,0.2364,0.0099
HNSC,BRD-K11533227,29,-0.156620274620679,-0.2763705870752173,-0.0819,0.2272,0.604
HNSC,ceranib-2,32,0.1367186090800174,0.0448973341152305,-0.0439,0.277,0.2871
HNSC,ML050,32,-0.1008797653958944,-0.2162987999171179,-0.0144,0.2129,0.6535
HNSC,compound 1B,29,0.103214682393936,0.0510071094592561,-0.0459,0.27,0.3069
HNSC,PAC-1,31,-0.1195967741935484,-0.2258740349554198,-0.0787,0.2371,0.6139
HNSC,parbendazole,32,0.3479472140762463,0.2822307376763167,-0.0113,0.2284,0.0594
HNSC,CD-1530,31,0.1179838709677419,0.0748308106115384,-0.0647,0.2304,0.2376
HNSC,bendamustine,31,0.2749193548387097,0.1173879409290825,-0.0474,0.2208,0.099
HNSC,AZ-3146,32,-0.1310117302052786,-0.2213662481859193,-0.0819,0.2042,0.5545
HNSC,ML320,32,0.2343967887704597,0.1716717016672008,-0.0281,0.2246,0.1188
HNSC,NSC19630,24,-0.1255652173913043,-0.1742439692411979,-0.0673,0.2711,0.604
HNSC,KW-2449,31,0.1648387096774193,0.1120788909178149,-0.0212,0.2511,0.2475
HNSC,PLX-4720,33,-0.3727272727272727,-0.5277125785672427,-0.027,0.2174,0.9505
HNSC,LE-135,30,0.1770411568409343,0.1436089682509939,-0.0474,0.2323,0.2079
HNSC,vorapaxar,32,0.3309384164222874,0.267063436677605,-0.0545,0.2572,0.0594
HNSC,dasatinib,33,0.1127005347593582,0.0430977148495871,-0.0674,0.2226,0.2178
HNSC,docetaxel,23,-0.2300395256916996,-0.3331733461278007,-0.1165,0.2956,0.604
HNSC,trifluoperazine,31,0.0908559335194973,-0.0363024240299449,-0.056,0.2386,0.3267
HNSC,SKI-II,32,0.0437683284457478,-0.0370687704719711,-0.0612,0.2355,0.3069
HNSC,SNX-2112,31,-0.0751612903225806,-0.175298810305995,-0.034,0.2227,0.5446
HNSC,GSK461364,32,-0.0144428152492668,-0.1005155892746675,-0.0323,0.2522,0.4554
HNSC,Compound 23 citrate,28,0.1169129720853858,-0.0470655747260464,-0.0598,0.2441,0.2871
HNSC,alisertib,31,-0.0804838709677419,-0.1628370766361976,-0.0236,0.2257,0.6436
HNSC,CHM-1,31,0.2465322580645161,0.1497438422278754,-0.0765,0.2536,0.1188
HNSC,3-Cl-AHPC,32,0.1125836316707158,-0.1509887812225568,-0.0631,0.2525,0.2574
HNSC,momelotinib,31,-0.2043548387096774,-0.2905599421521149,-0.0555,0.2133,0.7327
HNSC,BMS-536924,32,-0.1422287390029325,-0.2407313833253182,-0.049,0.2172,0.6634
HNSC,VER-155008,31,-0.3383870967741935,-0.4963123362196418,-0.0828,0.2095,0.8911
HNSC,nakiterpiosin,32,0.2074046920821114,0.1317784413471628,-0.0255,0.2432,0.1881
HNSC,pifithrin-mu,31,-0.2514516129032258,-0.3712673833600237,-0.0698,0.2473,0.7426
KIRC,GSK525762A,21,-0.0615584415584415,-0.1452051919016271,-0.0935,0.2676,0.4356
KIRC,erlotinib,21,0.1251948051948052,0.0048925192647365,-0.1201,0.2957,0.2079
KIRC,Merck60,20,0.1756390977443608,0.0955736840445983,-0.0782,0.2784,0.198
KIRC,pyrazolanthrone,20,-0.0514285714285714,-0.1013810319310262,-0.1206,0.2861,0.3762
KIRC,BRD-K88742110,20,-0.1221052631578947,-0.3401216888777393,-0.089,0.3021,0.5743
KIRC,BRD-K14844214,20,0.0174436090225564,-0.1752376569305908,-0.0515,0.2845,0.396
KIRC,doxorubicin,21,-0.3142857142857142,-0.4474862156125447,-0.08,0.2877,0.7723
KIRC,PYR-41,20,-0.5633082706766916,-0.6256546927351411,-0.0741,0.268,0.9703
KIRC,SCH-79797,20,0.1224060150375939,0.0369546930990035,-0.0985,0.2805,0.2178
KIRC,tanespimycin,20,0.1142857142857143,-0.0480257335366214,-0.0843,0.2961,0.2673
KIRC,nutlin-3,21,-0.0005194805194805,-0.2261774356801012,-0.0484,0.2897,0.4257
KIRC,PF-750,20,-0.3473684210526315,-0.4745500152191493,-0.0727,0.2853,0.8119
KIRC,MK-1775,21,-0.3625974025974026,-0.4801946477441988,-0.056,0.2802,0.8416
KIRC,temozolomide,21,-0.2794413518143291,-0.3777014620611195,-0.126,0.2798,0.7129
KIRC,FQI-2,20,0.1822556390977443,0.0871081221974112,-0.0761,0.2726,0.2079
KIRC,TGX-221,20,-0.2294736842105263,-0.3597013493379597,-0.1115,0.2653,0.6139
KIRC,procarbazine,20,0.0147368421052631,-0.0718144771147565,-0.0689,0.3002,0.3762
KIRC,BRD-K41597374,20,-0.478796992481203,-0.564100780071704,-0.1761,0.2732,0.8812
KIRC,foretinib,20,0.0345864661654135,-0.0501266655287957,-0.0916,0.2977,0.3564
KIRC,selumetinib,21,0.1979220779220779,0.1260130996438073,-0.0462,0.2998,0.2376
KIRC,NSC23766,20,-0.444812030075188,-0.5447986530031724,-0.0852,0.3114,0.8515
KIRC,SB-525334,20,-0.3001503759398496,-0.3913598812033664,-0.0817,0.2795,0.7822
KIRC,JQ-1,21,0.1587012987012986,0.0325139998944643,-0.0571,0.2944,0.2475
KIRC,methotrexate,21,0.0787012987012986,-0.1111776675329364,-0.0935,0.2761,0.297
KIRC,dacarbazine,20,-0.2342857142857142,-0.3940901709717882,-0.1331,0.2801,0.6139
KIRC,olaparib,20,0.315187969924812,0.2011526135958436,-0.0985,0.2952,0.099
KIRC,SN-38,21,0.0664935064935065,-0.1004432945336788,-0.0894,0.2732,0.3168
KIRC,SU11274,20,0.1894736842105263,0.0414905452443503,-0.1153,0.3082,0.2277
KIRC,EX-527,20,-0.4559398496240601,-0.5095252447484513,-0.0704,0.3045,0.8911
KIRC,cytochalasin B,20,-0.4774727678767494,-0.6453240029492437,-0.0751,0.2721,0.9307
